from,to,cost
123,114,7621.0
123,115,925.43
123,116,11469.42
123,117,13165.74
123,118,7831.97
123,119,16142.35
123,120,2474.73
123,121,15178.57
123,122,14920.4
123,123,0.0
123,124,6067.95
123,125,13501.01
123,126,5361.06
123,127,5076.34
123,128,13908.53
123,129,2257.67
123,130,8087.62
123,131,19771.52
123,132,4299.28
123,133,7192.56
123,134,13385.24
123,135,22251.1
123,136,8075.18
123,137,14859.19
123,138,13735.99
123,139,7195.62
123,140,17500.93
123,141,9155.55
123,142,14094.91
123,143,10352.18
123,144,6390.26
123,145,14286.17
123,146,14144.66
123,147,5914.44
123,148,11760.31
123,149,18730.26
123,150,26752.07
123,151,23079.49
123,152,23510.92
123,153,19716.86
123,154,23079.49
123,155,19749.98
123,156,15616.31
123,157,25894.98
123,158,19336.12
123,159,17455.88
123,160,27362.52
123,161,19715.04
123,162,19089.58
123,163,19807.68
123,164,19413.98
123,165,26288.31
123,166,22407.97
123,167,15058.64
123,168,23312.59
123,169,22351.93
123,170,20869.15
123,171,19927.78
123,172,22387.25
123,173,14470.89
123,174,19001.97
123,175,19844.48
123,176,16274.72
123,177,18991.81
123,178,22293.21
123,179,14761.43
123,180,18116.04
123,181,25894.98
123,182,24117.47
123,183,14780.92
123,184,25832.02
123,185,14492.46
123,186,19600.97
123,187,19025.79
123,188,15046.12
123,189,24371.69
123,190,17702.72
123,191,18708.7
123,192,16274.72
123,193,14515.02
123,194,23825.28
123,195,19652.96
123,196,25761.01
123,197,19271.37
123,198,18095.85
123,199,18097.64
123,200,21605.25
123,201,24688.88
123,202,26605.6
123,203,17647.46
123,204,21334.08
123,205,17647.46
123,206,19786.05
123,207,20883.07
123,208,19234.51
123,209,17464.41
123,210,26423.77
123,211,20070.96
123,212,16508.52
123,213,18116.04
123,214,6746.17
123,215,12258.55
123,216,4425.6
123,217,9372.07
123,218,16399.43
123,219,8480.12
123,220,7030.01
123,221,5974.56
123,222,8674.76
123,223,19561.5
123,224,7741.16
123,225,20628.65
123,226,24393.99
123,227,7741.16
124,0,7579.479999999999
124,1,9884.73
124,2,15232.52
124,3,17966.99
124,4,14431.76
124,5,25111.41
124,6,23739.63
124,7,8899.03
124,8,12773.54
124,9,21710.08
124,10,19440.49
124,11,11212.78
124,12,15538.65
124,13,30620.52
124,14,19355.42
124,15,12263.29
124,16,23370.75
124,17,23043.93
124,18,22735.92
124,19,25094.21
124,20,21600.76
124,21,22178.8
124,22,23747.2
124,23,22087.94
124,24,23179.21
124,25,23100.75
124,26,24348.24
124,27,24840.11
124,28,22170.4
124,29,21575.94
124,30,21526.56
124,31,21548.53
124,32,21555.93
124,33,22225.59
124,34,21594.56
124,35,21591.74
124,36,21656.16
124,37,21802.97
124,38,25572.76
124,39,21802.97
124,40,24828.07
124,41,23100.75
124,42,29923.73
124,43,25094.21
124,44,23608.39
124,45,23370.75
124,46,21555.93
124,47,23172.46
124,48,23297.11
124,49,28066.83
124,50,22108.82
124,51,12089.27
124,52,12217.09
124,53,12833.39
124,54,18986.7
124,55,12856.61
124,56,12697.61
124,57,18007.42
124,58,15078.06
124,59,12213.46
124,60,12217.09
124,61,12607.93
124,62,12842.49
124,63,21804.0
124,64,12335.19
124,65,14917.13
124,66,19059.21
124,67,21199.0
124,68,13951.06
124,69,20854.82
124,70,12697.61
124,71,12644.53
124,72,12075.94
124,73,13228.1
124,74,25048.29
124,75,26983.17
124,76,27320.6
124,77,20332.32
124,78,27684.76
124,79,28361.5
124,80,26658.48
124,81,21542.08
124,82,28200.94
124,83,22725.28
124,84,19521.88
124,85,20322.07
124,86,18309.83
124,87,21745.26
124,88,28354.81
124,89,18345.47
124,90,23702.36
124,91,26640.63
124,92,18657.04
124,93,27047.12
124,94,18461.98
124,95,20878.18
124,96,20163.14
124,97,26983.17
124,98,29451.31
124,99,21542.08
124,100,22102.15
124,101,26658.48
124,102,23717.16
124,103,30202.37
124,104,23943.56
124,105,30207.41
124,106,27684.76
124,107,22319.32
124,108,1000.75
124,109,2308.24
124,110,12909.1
124,111,17284.61
124,112,3323.57
124,113,17050.47
124,114,1586.09
124,115,5286.18
124,116,5523.42
124,117,7202.87
124,118,1803.11
124,119,10269.39
124,120,3594.61
124,121,9305.61
124,122,9026.35
124,123,6067.95
124,124,0.0
124,125,7533.54
124,126,717.22
124,127,11015.01
124,128,19868.11
124,129,8248.3
124,130,14008.31
124,131,25765.17
124,132,10251.32
124,133,13092.84
124,134,19347.28
124,135,28275.98
124,136,13998.02
124,137,20803.76
124,138,19696.22
124,139,13092.7
124,140,23457.25
124,141,14445.83
124,142,17894.91
124,143,15261.49
124,144,12216.32
124,145,18004.88
124,146,17923.61
124,147,11980.68
124,148,16095.36
124,149,16616.74
124,150,30255.35
124,151,25659.52
124,152,26156.92
124,153,20545.05
124,154,25659.52
124,155,19740.69
124,156,11017.330000000002
124,157,29190.07
124,158,18223.56
124,159,11880.32
124,160,30979.4
124,161,13769.080000000002
124,162,17749.55
124,163,19375.62
124,164,19728.05
124,165,29621.16
124,166,24498.07
124,167,11673.69
124,168,25941.13
124,169,24363.31
124,170,22089.37
124,171,19229.53
124,172,24417.23
124,173,10617.35
124,174,17329.6
124,175,19374.9
124,176,11226.19
124,177,17245.53
124,178,24165.3
124,179,10552.56
124,180,12385.52
124,181,29190.07
124,182,26950.36
124,183,10574.91
124,184,29106.76
124,185,10720.61
124,186,18627.98
124,187,17352.05
124,188,11650.830000000002
124,189,27349.36
124,190,12060.55
124,191,12874.93
124,192,11226.19
124,193,10740.18
124,194,26521.46
124,195,19726.46
124,196,29024.29
124,197,19873.53
124,198,12363.88
124,199,12370.89
124,200,22984.54
124,201,27740.84
124,202,30051.81
124,203,15231.53
124,204,22657.4
124,205,15231.53
124,206,19573.04
124,207,22099.36
124,208,19779.31
124,209,11893.43
124,210,29807.73
124,211,14095.37
124,212,13799.3
124,213,12385.52
124,214,6503.94
124,215,12736.23
124,216,2627.33
124,217,9688.51
124,218,16964.52
124,219,8639.59
124,220,6865.01
124,221,5558.79
124,222,8861.47
124,223,20249.77
124,224,7737.92
124,225,21341.13
124,226,25150.65
124,227,7737.92
125,0,15112.74
125,1,17295.34
125,2,22397.8
125,3,24859.66
125,4,21682.57
125,5,31313.17
125,6,30028.53
125,7,16346.67
125,8,20132.7
125,9,28226.61
125,10,26166.41
125,11,18624.69
125,12,22671.04
125,13,36652.01
125,14,26089.2
125,15,19636.55
125,16,30803.63
125,17,30431.6
125,18,28676.93
125,19,32573.29
125,20,28427.51
125,21,29447.36
125,22,29423.16
125,23,29275.12
125,24,28996.28
125,25,28938.09
125,26,29887.64
125,27,32314.2
125,28,29422.17
125,29,28402.96
125,30,28234.59
125,31,28113.98
125,32,28271.45
125,33,28312.25
125,34,28048.14
125,35,28538.95
125,36,28713.82
125,37,28047.0
125,38,33060.62
125,39,28047.0
125,40,32302.74
125,41,28938.09
125,42,34749.74
125,43,32573.29
125,44,31049.0
125,45,30803.63
125,46,28271.45
125,47,28984.92
125,48,29079.93
125,49,33060.53
125,50,29295.34
125,51,14142.34
125,52,15023.12
125,53,13117.87
125,54,24431.27
125,55,11605.24
125,56,13250.7
125,57,23181.11
125,58,19949.82
125,59,15012.38
125,60,15023.12
125,61,15974.48
125,62,13037.32
125,63,27747.0
125,64,15302.69
125,65,19785.1
125,66,24535.31
125,67,27061.51
125,68,18693.49
125,69,26662.13
125,70,13250.7
125,71,11653.07
125,72,14542.64
125,73,11715.04
125,74,30408.58
125,75,32613.62
125,76,32984.36
125,77,24458.85
125,78,33382.56
125,79,34049.53
125,80,32243.91
125,81,26115.23
125,82,33897.41
125,83,27674.61
125,84,23011.24
125,85,24283.53
125,86,19819.95
125,87,26390.99
125,88,34046.81
125,89,20107.33
125,90,28825.49
125,91,32229.93
125,92,21319.56
125,93,32679.62
125,94,20547.47
125,95,25269.39
125,96,23979.78
125,97,32613.62
125,98,35110.29
125,99,26115.23
125,100,26892.98
125,101,32243.91
125,102,28836.15
125,103,35858.6
125,104,29107.98
125,105,35860.35
125,106,33382.56
125,107,27158.72
125,108,8533.54
125,109,9841.75
125,110,5398.15
125,111,9828.71
125,112,4216.23
125,113,9588.34
125,114,5947.67
125,115,12648.72
125,116,2031.9
125,117,336.0
125,118,5730.48
125,119,2814.82
125,120,11065.61
125,121,1898.56
125,122,1586.42
125,123,13501.01
125,124,7533.54
125,125,0.0
125,126,8248.39
125,127,18523.8
125,128,27381.23
125,129,15730.33
125,130,21527.09
125,131,33265.07
125,132,17754.25
125,133,20614.32
125,134,26859.24
125,135,35752.1
125,136,21516.31
125,137,28322.1
125,138,27209.02
125,139,20614.75
125,140,30973.09
125,141,20967.65
125,142,22858.9
125,143,21414.0
125,144,19745.79
125,145,22882.86
125,146,22865.36
125,147,19394.03
125,148,21692.22
125,149,15068.02
125,150,34215.96
125,151,28802.34
125,152,29343.7
125,153,22142.95
125,154,28802.34
125,155,20448.04
125,156,6629.67
125,157,32956.11
125,158,17763.47
125,159,4952.59
125,160,35043.87
125,161,6235.67
125,162,17065.79
125,163,19613.43
125,164,20823.34
125,165,33412.12
125,166,27169.76
125,167,9418.67
125,168,29121.11
125,169,26956.31
125,170,23977.07
125,171,19153.82
125,172,27027.22
125,173,7930.43
125,174,16268.98
125,175,19566.17
125,176,5714.9
125,177,16098.14
125,178,26616.13
125,179,7188.6
125,180,5100.18
125,181,32956.11
125,182,30302.07
125,183,7207.33
125,184,32853.24
125,185,8143.76
125,186,18287.58
125,187,16285.73
125,188,9386.19
125,189,30842.73
125,190,4969.24
125,191,5418.54
125,192,5714.9
125,193,8149.46
125,194,29743.46
125,195,20535.33
125,196,32761.31
125,197,21288.38
125,198,5076.92
125,199,5093.03
125,200,24972.22
125,201,31298.18
125,202,33954.95
125,203,13521.44
125,204,24610.22
125,205,13521.44
125,206,20054.48
125,207,23981.62
125,208,21138.94
125,209,4974.76
125,210,33649.43
125,211,6572.25
125,212,11989.19
125,213,5100.18
125,214,10861.25
125,215,15270.15
125,216,9298.29
125,217,13003.1
125,218,18741.74
125,219,12233.34
125,220,11070.76
125,221,10407.080000000002
125,222,12384.49
125,223,21719.78
125,224,11610.04
125,225,22718.02
125,226,26231.78
125,227,11610.04
126,0,6865.97
126,1,9176.75
126,2,14548.32
126,3,17310.81
126,4,13738.55
126,5,24521.8
126,6,23142.55
126,7,8187.43
126,8,12069.45
126,9,21090.95
126,10,18801.21
126,11,10503.85
126,12,14857.91
126,13,30042.13
126,14,18715.37
126,15,11557.97
126,16,22657.43
126,17,22334.1
126,18,22178.98
126,19,24377.98
126,20,20947.69
126,21,21479.73
126,22,23217.45
126,23,21396.8
126,24,22635.1
126,25,22554.56
126,26,23832.16
126,27,24124.14
126,28,21472.93
126,29,20922.87
126,30,20886.54
126,31,20924.21
126,32,20915.05
126,33,21653.46
126,34,20982.6
126,35,20925.72
126,36,20978.46
126,37,21214.05
126,38,24856.13
126,39,21214.05
126,40,24112.07
126,41,22554.56
126,42,29472.49
126,43,24377.98
126,44,22894.51
126,45,22657.43
126,46,20915.05
126,47,22628.87
126,48,22756.53
126,49,27601.6
126,50,21417.74
126,51,12060.07
126,52,12099.7
126,53,12975.3
126,54,18496.97
126,55,13140.61
126,56,12815.38
126,57,17553.56
126,58,14678.03
126,59,12096.96
126,60,12099.7
126,61,12417.94
126,62,12993.0
126,63,21248.85
126,64,12196.89
126,65,14518.81
126,66,18565.54
126,67,20654.36
126,68,13576.43
126,69,20317.33
126,70,12815.38
126,71,12909.38
126,72,12000.28
126,73,13528.5
126,74,24550.19
126,75,26452.07
126,76,26785.37
126,77,19986.69
126,78,27145.31
126,79,27822.04
126,80,26132.78
126,81,21141.35
126,82,27660.83
126,83,22278.58
126,84,19251.3
126,85,19994.82
126,86,18259.35
126,87,21335.66
126,88,27814.93
126,89,18268.63
126,90,23233.57
126,91,26114.55
126,92,18482.38
126,93,26515.69
126,94,18350.31
126,95,20500.5
126,96,19852.76
126,97,26452.07
126,98,28913.31
126,99,21141.35
126,100,21675.11
126,101,26132.78
126,102,23248.79
126,103,29663.61
126,104,23469.58
126,105,29668.99
126,106,27145.31
126,107,21886.13
126,108,285.97
126,109,1594.31
126,110,13620.13
126,111,17989.0
126,112,4035.74
126,113,17755.52
126,114,2302.11
126,115,4594.09
126,116,6235.2
126,117,7917.27
126,118,2518.78
126,119,10978.0
126,120,2886.37
126,121,10013.62
126,122,9736.09
126,123,5361.06
126,124,717.22
126,125,8248.39
126,126,0.0
126,127,10297.94
126,128,19150.89
126,129,7533.39
126,130,13291.11
126,131,25048.13
126,132,9534.53
126,133,12375.7
126,134,18630.06
126,135,27559.82
126,136,13280.81
126,137,20086.59
126,138,18979.01
126,139,12375.580000000002
126,140,22740.05
126,141,13842.2
126,142,17466.2
126,143,14701.38
126,144,11499.81
126,145,17585.65
126,146,17497.35
126,147,11271.23
126,148,15600.18
126,149,16875.97
126,150,29893.71
126,151,25396.77
126,152,25887.77
126,153,20468.53
126,154,25396.77
126,155,19759.62
126,156,11568.39
126,157,28851.28
126,158,18367.88
126,159,12559.47
126,160,30605.36
126,161,14484.06
126,162,17919.14
126,163,19443.43
126,164,19708.36
126,165,29278.67
126,166,24289.12
126,167,12063.42
126,168,25673.46
126,169,24163.12
126,170,21973.51
126,171,19328.75
126,172,24215.04
126,173,11062.51
126,174,17537.89
126,175,19447.24
126,176,11838.4
126,177,17462.51
126,178,23980.73
126,179,11046.82
126,180,13081.96
126,181,28851.28
126,182,26661.28
126,183,11068.93
126,184,28770.21
126,185,11155.28
126,186,18757.43
126,187,17560.63
126,188,12041.76
126,189,27044.22
126,190,12747.36
126,191,13581.45
126,192,11838.4
126,193,11175.44
126,194,26247.36
126,195,19735.42
126,196,28688.94
126,197,19820.42
126,198,13060.45
126,199,13066.94
126,200,22853.5
126,201,27427.83
126,202,29696.62
126,203,15520.53
126,204,22531.69
126,205,15520.53
126,206,19615.52
126,207,21984.0
126,208,19732.51
126,209,12572.080000000002
126,210,29459.51
126,211,14811.77
126,212,14116.16
126,213,13081.96
126,214,6343.38
126,215,12641.46
126,216,2234.33
126,217,9562.75
126,218,16898.63
126,219,8507.19
126,220,6711.33
126,221,5366.12
126,222,8731.71
126,223,20188.34
126,224,7597.85
126,225,21281.85
126,226,25100.23
126,227,7597.85
127,0,3597.36
127,1,1800.89
127,2,5528.07
127,3,8803.79
127,4,4497.44
127,5,16965.85
127,6,15522.67
127,7,2335.64
127,8,2636.69
127,9,13143.54
127,10,10579.98
127,11,1423.81
127,12,5913.99
127,13,22437.28
127,14,10483.47
127,15,2205.88
127,16,12426.09
127,17,12181.98
127,18,15472.96
127,19,14089.02
127,20,12216.92
127,21,11596.46
127,22,16958.72
127,23,11712.29
127,24,16145.74
127,25,16031.01
127,26,17783.34
127,27,13839.330000000002
127,28,11629.44
127,29,12193.51
127,30,12470.62
127,31,12871.52
127,32,12476.88
127,33,14682.3
127,34,13206.6
127,35,11881.31
127,36,11642.2
127,37,13926.44
127,38,14561.57
127,39,13926.44
127,40,13826.76
127,41,16031.01
127,42,24197.72
127,43,14089.02
127,44,12650.92
127,45,12426.09
127,46,12476.88
127,47,16150.58
127,48,16326.52
127,49,22199.15
127,50,11734.080000000002
127,51,15587.54
127,52,14598.45
127,53,18118.28
127,54,13617.96
127,55,19656.19
127,56,17740.94
127,57,13535.93
127,58,12332.49
127,59,14607.21
127,60,14598.45
127,61,13914.26
127,62,18220.51
127,63,14672.48
127,64,14412.75
127,65,12249.65
127,66,13597.56
127,67,14361.5
127,68,12004.6
127,69,14212.27
127,70,17740.94
127,71,19275.44
127,72,15018.55
127,73,20149.38
127,74,18779.7
127,75,19921.68
127,76,20156.04
127,77,17438.75
127,78,20414.74
127,79,21052.89
127,80,19725.24
127,81,17495.37
127,82,20888.38
127,83,17676.98
127,84,18014.6
127,85,17746.37
127,86,20279.25
127,87,17509.57
127,88,21038.45
127,89,19943.11
127,90,18127.07
127,91,19700.98
127,92,18787.27
127,93,19974.99
127,94,19547.42
127,95,17339.49
127,96,17897.47
127,97,19921.68
127,98,22114.16
127,99,17495.37
127,100,17498.21
127,101,19725.24
127,102,18148.36
127,103,22814.11
127,104,18244.27
127,105,22825.46
127,106,20414.74
127,107,17573.76
127,108,10016.52
127,109,8721.23
127,110,23852.33
127,111,28145.9
127,112,14309.48
127,113,27919.67
127,114,12595.48
127,115,5983.48
127,116,16496.39
127,117,18189.94
127,118,12810.69
127,119,21197.69
127,120,7459.739999999999
127,121,20232.68
127,122,19969.32
127,123,5076.34
127,124,11015.01
127,125,18523.8
127,126,10297.94
127,127,0.0
127,128,8857.43
127,129,2818.67
127,130,3012.71
127,131,14750.21
127,132,777.13
127,133,2117.75
127,134,8335.53
127,135,17271.04
127,136,3000.71
127,137,9799.99
127,138,8685.23
127,139,2121.57
127,140,12449.46
127,141,7508.39
127,142,13928.97
127,143,9179.01
127,144,1407.48
127,145,14194.830000000002
127,146,13998.13
127,147,1706.58
127,148,11226.65
127,149,22697.85
127,150,26101.87
127,151,23529.67
127,152,23876.71
127,153,21841.45
127,154,23529.67
127,155,22464.87
127,156,20556.1
127,157,25500.4
127,158,22752.79
127,159,22531.0
127,160,26566.33
127,161,24752.66
127,162,22644.27
127,163,22794.0
127,164,21926.96
127,165,25838.73
127,166,23346.96
127,167,19673.15
127,168,23704.72
127,169,23364.11
127,170,22625.74
127,171,23073.28
127,172,23381.07
127,173,19244.8
127,174,22737.87
127,175,22852.6
127,176,21295.49
127,177,22766.34
127,178,23430.99
127,179,19622.8
127,180,23190.48
127,181,25500.4
127,182,24271.73
127,183,19641.2
127,184,25461.4
127,185,19242.72
127,186,22925.24
127,187,22761.43
127,188,19664.44
127,189,24369.09
127,190,22779.05
127,191,23773.55
127,192,21295.49
127,193,19265.53
127,194,24127.61
127,195,22317.47
127,196,25405.26
127,197,21588.46
127,198,23170.2
127,199,23172.26
127,200,23194.2
127,201,24596.73
127,202,26022.68
127,203,21795.58
127,204,22982.8
127,205,21795.58
127,206,22633.24
127,207,22642.02
127,208,21595.06
127,209,22539.37
127,210,25914.53
127,211,25095.55
127,212,20823.93
127,213,23190.48
127,214,11007.97
127,215,15253.36
127,216,9491.830000000002
127,217,12870.93
127,218,18937.68
127,219,12217.75
127,220,11200.82
127,221,10469.14
127,222,12363.25
127,223,21798.8
127,224,11697.3
127,225,22788.25
127,226,26345.17
127,227,11697.3
128,0,12347.29
128,1,10210.65
128,2,6901.53
128,3,7820.08
128,4,6891.37
128,5,14058.01
128,6,12892.85
128,7,11081.6
128,8,7676.279999999999
128,9,10769.57
128,10,8943.03
128,11,8923.14
128,12,6945.92
128,13,18491.22
128,14,8883.27
128,15,8079.96
128,16,4120.15
128,17,4352.52
128,18,14201.17
128,19,5344.81
128,20,8722.98
128,21,5141.38
128,22,15868.66
128,23,5931.43
128,24,14971.71
128,25,14843.65
128,26,16756.63
128,27,5127.64
128,28,5315.87
128,29,8712.87
128,30,9511.66
128,31,10421.69
128,32,9471.61
128,33,13287.03
128,34,11099.37
128,35,7823.79
128,36,6943.46
128,37,12324.85
128,38,5770.08
128,39,12324.85
128,40,5112.1
128,41,14843.65
128,42,22952.02
128,43,5344.81
128,44,4249.69
128,45,4120.15
128,46,9471.61
128,47,14989.83
128,48,15180.98
128,49,21097.01
128,50,5947.22
128,51,22471.57
128,52,21179.28
128,53,25383.51
128,54,15160.16
128,55,27353.38
128,56,24953.1
128,57,15968.46
128,58,16609.85
128,59,21191.85
128,60,21179.28
128,61,20139.72
128,62,25511.28
128,63,13827.46
128,64,20893.45
128,65,16614.04
128,66,15052.64
128,67,13993.67
128,68,16953.28
128,69,14134.29
128,70,24953.1
128,71,26940.18
128,72,21765.86
128,73,27856.19
128,74,17870.27
128,75,17837.79
128,76,17900.44
128,77,20093.09
128,78,17980.17
128,79,18460.26
128,80,17836.53
128,81,19146.3
128,82,18318.3
128,83,18328.34
128,84,21603.44
128,85,20585.24
128,86,25694.62
128,87,18984.06
128,88,18438.46
128,89,25194.21
128,90,18127.65
128,91,17809.15
128,92,23336.64
128,93,17867.91
128,94,24557.99
128,95,19477.39
128,96,20945.19
128,97,17837.79
128,98,19318.6
128,99,19146.3
128,100,18628.93
128,101,17836.53
128,102,18150.86
128,103,19853.75
128,104,18085.29
128,105,19871.38
128,106,17980.17
128,107,18549.3
128,108,18868.45
128,109,17568.4
128,110,32703.95
128,111,36976.26
128,112,23166.78
128,113,36752.32
128,114,21450.48
128,115,14796.15
128,116,25353.61
128,117,27047.35
128,118,21666.04
128,119,30048.61
128,120,16316.61
128,121,29084.15
128,122,28822.96
128,123,13908.53
128,124,19868.11
128,125,27381.23
128,126,19150.89
128,127,8857.43
128,128,0.0
128,129,11659.59
128,130,5861.62
128,131,5915.69
128,132,9627.79
128,133,6779.78
128,134,523.57
128,135,8497.39
128,136,5871.42
128,137,968.28
128,138,172.57
128,139,6780.95
128,140,3592.93
128,141,10731.13
128,142,16672.26
128,143,12128.77
128,144,7683.05
128,145,16983.52
128,146,16753.04
128,147,8181.81
128,148,14241.580000000002
128,149,29896.04
128,150,26172.96
128,151,25695.08
128,152,25872.41
128,153,26651.33
128,154,25695.08
128,155,28032.67
128,156,29081.31
128,157,26072.18
128,158,29233.7
128,159,31321.93
128,160,26337.25
128,161,33609.39
128,162,29310.27
128,163,28704.62
128,164,27260.43
128,165,26284.14
128,166,26294.84
128,167,27775.52
128,168,25759.79
128,169,26422.36
128,170,26851.45
128,171,29180.04
128,172,26409.69
128,173,27556.74
128,174,29634.87
